monument,monumentLabel,monumentDescription,type,typeLabel,typeDescription,sipa_id,idwlm,gps_coords,locationLabel,localidadeLabel,image
http://www.wikidata.org/entity/Q66813803,Capela do Cruzeiro,"capela em Viana do Alentejo, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",2739,DGPC-73137,Point(-7.985974 38.340453),,Viana do Alentejo,
http://www.wikidata.org/entity/Q66813800,Monte Velho do Outeiro de Santo António,"conjunto em Vendas Novas, Portugal",http://www.wikidata.org/entity/Q66626342,conjunto urbano,,5918,DGPC-73870,Point(-8.431835 38.66805),,Vendas Novas,
http://www.wikidata.org/entity/Q66813806,"Paço Real da Vila, também denominado «Paço dos Henriques», incluindo Jardim e Capela de Nossa Senhora da Conceição","paço em Viana do Alentejo, Portugal",http://www.wikidata.org/entity/Q16560,palácio,edifício,2861,DGPC-73830,Point(-8.15481 38.395093),,Alcáçovas,http://commons.wikimedia.org/wiki/Special:FilePath/Pa%C3%A7o%20dos%20Henriques%20de%20Transt%C3%A2mara%20-%20Alc%C3%A1%C3%A7ovas%20-Portugal%20%285623992584%29.jpg
http://www.wikidata.org/entity/Q66813807,Cruzeiro de Vila Viçosa,"cruzeiro em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q2309609,cruzeiro,"Cruz monumental, normalmente perto de caminhos",2727,DGPC-70204,Point(-7.423729 38.777837),Conceição,Nossa Senhora da Conceição e São Bartolomeu,
http://www.wikidata.org/entity/Q66813805,Fonte dos Escudeiros,"fonte em Viana do Alentejo, Portugal",http://www.wikidata.org/entity/Q483453,fontanário,peça arquitetônica que ejeta água,1236,DGPC-73138,Point(-8.001625 38.332977),,Viana do Alentejo,http://commons.wikimedia.org/wiki/Special:FilePath/Fonte%20dos%20Escudeiros%2C%20Viana%20do%20Alentejo%2002.jpg
http://www.wikidata.org/entity/Q66813810,Ermida de São Domingos,"ermida em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,4375,DGPC-71366,Point(-7.410019 38.778694),Conceição,Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Ermida%20de%20S%C3%A3o%20Domingos%20-%20Vila%20Vi%C3%A7osa%20-%20Portugal%20%2812351430733%29.jpg
http://www.wikidata.org/entity/Q66813810,Ermida de São Domingos,"ermida em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q56750657,ermida,"tipo de edificação religiosa, local de culto, pequeno como uma capela, geralmente localizado em áreas desabitadas.  igreja ou capela de pequena dimensão, normalmente localizada fora das povoações ou em lugares ermos",4375,DGPC-71366,Point(-7.410019 38.778694),Conceição,Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Ermida%20de%20S%C3%A3o%20Domingos%20-%20Vila%20Vi%C3%A7osa%20-%20Portugal%20%2812351430733%29.jpg
http://www.wikidata.org/entity/Q66813811,Paço do Bispo,"paço em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q16560,palácio,edifício,4452,DGPC-71368,Point(-7.420849 38.781879),Conceição,Nossa Senhora da Conceição e São Bartolomeu,
http://www.wikidata.org/entity/Q66813808,Pelourinho de Vila Viçosa,"pelourinho em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q241212,pelourinho,símbolo da autoridade local,1173,DGPC-70206,Point(-7.416994 38.780453),Conceição,Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Vila%20Vi%C3%A7osa%20-%20Portugal%20%289039402929%29.jpg
http://www.wikidata.org/entity/Q66813814,"Igreja de Nossa Senhora da Lapa, hospedaria de peregrinos, moradia do capelão e do eremita","conjunto em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q66626342,conjunto urbano,,5917,DGPC-73285,Point(-7.424215 38.777597),Conceição,Nossa Senhora da Conceição e São Bartolomeu,
http://www.wikidata.org/entity/Q66813815,Igreja de São Bartolomeu,"igreja em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,4372,DGPC-73753,Point(-7.419412136 38.778141021),São Bartolomeu,Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Bartolomeu%20-%20Vila%20Vi%C3%A7osa%20-%20Portugal%20%289033739980%29.jpg
http://www.wikidata.org/entity/Q66813813,Casa dos Arcos,"palácio em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q16560,palácio,edifício,4449,DGPC-73284,Point(-7.417793 38.782323),Conceição,Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Palacio%20Matos%20Azambuja%20ou%20Casa%20dos%20Arcos.JPG
http://www.wikidata.org/entity/Q66813818,Casa Doutor Barata,"vivenda em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q3950,villa,"tipo de edificacão da Roma antiga, também aplicado a edifícios similares de épocas posteriores",24921,DGPC-330153,Point(-7.417386 38.781572),São Bartolomeu,Nossa Senhora da Conceição e São Bartolomeu,
http://www.wikidata.org/entity/Q66813819,"Edifício da Misericórdia, incluindo hospital, capela e antiga hospedaria","edifício em Albufeira, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,2837,DGPC-71030,Point(-8.252075195 37.087562561),Albufeira,Albufeira e Olhos de Água,http://commons.wikimedia.org/wiki/Special:FilePath/2017-11-07%20Misericordia%20Chapel%20and%20old%20Inn%2C%20Albufeira%20%282%29.JPG
http://www.wikidata.org/entity/Q66813819,"Edifício da Misericórdia, incluindo hospital, capela e antiga hospedaria","edifício em Albufeira, Portugal",http://www.wikidata.org/entity/Q41176,edifício,tipo de obra arquitetônica,2837,DGPC-71030,Point(-8.252075195 37.087562561),Albufeira,Albufeira e Olhos de Água,http://commons.wikimedia.org/wiki/Special:FilePath/2017-11-07%20Misericordia%20Chapel%20and%20old%20Inn%2C%20Albufeira%20%282%29.JPG
http://www.wikidata.org/entity/Q66813819,"Edifício da Misericórdia, incluindo hospital, capela e antiga hospedaria","edifício em Albufeira, Portugal",http://www.wikidata.org/entity/Q64578911,antigo hospital,,2837,DGPC-71030,Point(-8.252075195 37.087562561),Albufeira,Albufeira e Olhos de Água,http://commons.wikimedia.org/wiki/Special:FilePath/2017-11-07%20Misericordia%20Chapel%20and%20old%20Inn%2C%20Albufeira%20%282%29.JPG
http://www.wikidata.org/entity/Q66813816,"Capela de São João Baptista da Carrasqueira, também denominada «Ermida de São João Baptista da Carrasqueira»","capela em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",3866,DGPC-74228,Point(-7.421374 38.777866),Conceição,Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Ermida%20de%20S.%20Jo%C3%A3o%20Baptista%20-%20Vila%20Vi%C3%A7osa%20-%20Portugal%20%283320018132%29.jpg
http://www.wikidata.org/entity/Q66813817,Igreja da Esperança,"igreja em Vila Viçosa, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,1170,DGPC-74509,Point(-7.414305 38.777815),Conceição,Nossa Senhora da Conceição e São Bartolomeu,
http://www.wikidata.org/entity/Q66813822,Palácio Bivar,"palácio em Faro, Portugal",http://www.wikidata.org/entity/Q16560,palácio,edifício,4557,DGPC-70086,Point(-7.935328 37.017018),São Pedro,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio%20Bivar.jpg
http://www.wikidata.org/entity/Q66813823,Casa do Poeta Dr. Cândido Guerreiro,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4491,DGPC-70925,Point(-7.924103 37.019856),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813820,Ermida de Nossa Senhora da Guia,"ermida em Albufeira, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",5639,DGPC-155590,Point(-8.301381 37.126815),,Guia,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Nossa%20Senhora%20da%20Guia%20-%20Guia%20-%20Portugal%20%284384802452%29.jpg
http://www.wikidata.org/entity/Q66813821,Ermida de Nossa Senhora da Conceição,"ermida em Alcoutim, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",1196,DGPC-155594,Point(-7.473719 37.470129),Alcoutim,Alcoutim e Pereiro,http://commons.wikimedia.org/wiki/Special:FilePath/Ermida%20de%20Nossa%20Senhora%20da%20Concei%C3%A7%C3%A3o%20-%20Alcoutim%20-%20Portugal%20%2833608660868%29.jpg
http://www.wikidata.org/entity/Q66813826,Edifício da Família Mateus de Silveira,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4508,DGPC-72470,Point(-7.939263 37.020647),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813827,"Conjunto da casa nobre, capela e antigas dependências agrícolas da Horta do Ourives","casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,2843,DGPC-72812,Point(-7.94457 37.025619),São Pedro,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/HortaDoOurives.JPG
http://www.wikidata.org/entity/Q66813824,Palácio da Familia Guerreirinho,"palacete em Faro, Portugal",http://www.wikidata.org/entity/Q1802963,mansão,,4511,DGPC-70926,Point(-7.938111 37.019426),São Pedro,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/PalacGuerrFaro.JPG
http://www.wikidata.org/entity/Q66813825,"Nora, tanque e portal anexos, na quinta da família Bívar Cúmano","nora em Faro, Portugal",http://www.wikidata.org/entity/Q146728,roda de água,mecanismo usado para aproveitar a energia hidráulica,2831,DGPC-71466,Point(-7.909875 37.028939),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813825,"Nora, tanque e portal anexos, na quinta da família Bívar Cúmano","nora em Faro, Portugal",http://www.wikidata.org/entity/Q854429,portal,,2831,DGPC-71466,Point(-7.909875 37.028939),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813825,"Nora, tanque e portal anexos, na quinta da família Bívar Cúmano","nora em Faro, Portugal",http://www.wikidata.org/entity/Q1047832,tanque,recipiente para armazenar líquidos e gases comprimidos,2831,DGPC-71466,Point(-7.909875 37.028939),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813830,Igreja e Convento da Ordem Terceira de São Francisco,"edifício em Faro, Portugal",http://www.wikidata.org/entity/Q1128397,convento,estabelecimento religioso onde clérigos vivem em comunidade,4526,,Point(-7.930870056 37.012821197),,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/ConventoSFranciscoFaro.JPG
http://www.wikidata.org/entity/Q66813831,Núcleo histórico da Aldeia de Estói,"aldeia em Faro, Portugal",http://www.wikidata.org/entity/Q532,aldeia,pequeno aglomerado humano,14292,DGPC-155648,Point(-7.894564 37.095432),Estoi,Conceição e Estoi,
http://www.wikidata.org/entity/Q66813828,Cerca Seiscentista de Faro (troços),"cerca em Faro, Portugal",http://www.wikidata.org/entity/Q57346,muralha,,4493,DGPC-72814,Point(-7.932299 37.014976),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813829,Palacete Ferreira de Almeida (na Praça Ferreira de Almeida),"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4530,DGPC-74872,Point(-7.934125 37.016925),Sé,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/Palacete%20Ferreira%20de%20Almeida.jpg
http://www.wikidata.org/entity/Q66813835,"Igreja de São Pedro, matriz de São Pedro","igreja em Faro, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,4533,DGPC-156411,Point(-7.934662 37.018652),São Pedro,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Pedro%20-%20Faro%20-%20Portugal%20%286291437138%29.jpg
http://www.wikidata.org/entity/Q66813832,Edifício da Antiga Alfândega,"alfândega em Faro, Portugal",http://www.wikidata.org/entity/Q218653,alfândega,,4538,DGPC-156398,Point(-7.936292 37.01686),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813833,Casa de Saúde e Casa Júdice Fialho,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4542,DGPC-156403,Point(-7.93716 37.018793),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813838,Palácio das Lágrimas,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4558,DGPC-156440,Point(-7.93191 37.015607),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813839,Casa dos Pantojas,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4561,DGPC-156451,Point(-7.932489 37.016135),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813836,Solar do Capitão-Mor,"solar em Faro, Portugal",http://www.wikidata.org/entity/Q879050,solar,casa de origem de uma família nobre,4531,DGPC-156424,Point(-7.93445 37.017376),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813837,Solar dos Gárfias,"solar em Faro, Portugal",http://www.wikidata.org/entity/Q879050,solar,casa de origem de uma família nobre,4535,DGPC-156436,Point(-7.933609 37.016618),Sé,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/Solar%20dos%20G%C3%A1rfias.jpg
http://www.wikidata.org/entity/Q66813840,Casa Lamprier,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4515,DGPC-156465,Point(-7.935033 37.017633),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813841,Casa Lumena,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4560,DGPC-156470,Point(-7.931433 37.015272),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813846,Casa Burguesa,"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,4559,DGPC-156481,Point(-7.930919 37.01523),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813844,Antiga Escola Normal Primária de Faro,"escola em Faro, Portugal",http://www.wikidata.org/entity/Q3914,escola,instituição destinada ao ensino de alunos sob a direção de professores,4532,DGPC-156477,Point(-7.935722 37.018922),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813850,Ermida de São Sebastião,"ermida em Faro, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",4499,DGPC-333204,Point(-7.937614 37.020531),São Pedro,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/ErmidaSaoSebastFaro.JPG
http://www.wikidata.org/entity/Q66813851,Casa dos Telhados de Tesoura (Edifício Quinhentista),"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,1199,DGPC-333205,Point(-7.908889 38.568889),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813848,Portal renascentista,"portal em Faro, Portugal",http://www.wikidata.org/entity/Q854429,portal,,1313,DGPC-156485,Point(-7.932386 37.017147),Sé,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813849,Café Aliança e edificio,"café em Faro, Portugal",http://www.wikidata.org/entity/Q30022,café,estabelecimento que partilha características de bares e de restaurantes,4519,DGPC-333112,Point(-7.934628 37.016125),Sé,Faro (Sé e São Pedro),http://commons.wikimedia.org/wiki/Special:FilePath/Caf%C3%A9%20Alian%C3%A7a.jpg
http://www.wikidata.org/entity/Q66813852,Casa Crispim (Ex. Arquivo Distrital),"casa em Faro, Portugal",http://www.wikidata.org/entity/Q3947,casa,estrutura de habitação,2846,DGPC-333608,Point(-7.935797 37.017991),São Pedro,Faro (Sé e São Pedro),
http://www.wikidata.org/entity/Q66813858,Antigo edifício da Portagem,"edifício em Lagos, Portugal",http://www.wikidata.org/entity/Q41176,edifício,tipo de obra arquitetônica,2839,DGPC-70932,Point(-8.670371 37.100012),Santa Maria,São Gonçalo de Lagos,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Dizima%20%28Tithe%20House%29.%2014%20April%202016.JPG
http://www.wikidata.org/entity/Q66813859,Capela de São João Baptista,"capela em Lagos, Portugal",http://www.wikidata.org/entity/Q108325,capela,"lugar de culto religioso, podendo ser parte de um edifício maior como uma igreja ou um palácio",2885,DGPC-72481,Point(-8.680852 37.111665),São Sebastião,São Gonçalo de Lagos,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20S%C3%A3o%20Jo%C3%A3o%20Baptista%20%28Lagos%2C%20Portugal%29.jpg
http://www.wikidata.org/entity/Q66813856,Mercado de Escravos,"alfândega em Lagos, Portugal",http://www.wikidata.org/entity/Q218653,alfândega,,2841,DGPC-70931,Point(-8.671211111 37.100627777),Santa Maria,São Gonçalo de Lagos,http://commons.wikimedia.org/wiki/Special:FilePath/11%20Lagos%20Sklavenmarkt%20%2826263773820%29.jpg
http://www.wikidata.org/entity/Q66813856,Mercado de Escravos,"alfândega em Lagos, Portugal",http://www.wikidata.org/entity/Q3289824,Q3289824,,2841,DGPC-70931,Point(-8.671211111 37.100627777),Santa Maria,São Gonçalo de Lagos,http://commons.wikimedia.org/wiki/Special:FilePath/11%20Lagos%20Sklavenmarkt%20%2826263773820%29.jpg
http://www.wikidata.org/entity/Q66813862,Igreja da Misericórdia de Loulé,"igreja em Loulé, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,1278,DGPC-70614,Point(-8.0245 37.138847),,Loulé (São Clemente),
http://www.wikidata.org/entity/Q66813863,Restos da Igreja da Graça,"igreja em Loulé, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,2822,DGPC-70615,Point(-8.0245 37.138847),,Loulé (São Clemente),http://commons.wikimedia.org/wiki/Special:FilePath/Convento%20da%20Gra%C3%A7a%20-%20Loul%C3%A9%20-%20Portugal%20%284565460466%29.jpg
http://www.wikidata.org/entity/Q66813861,Igreja matriz de Loulé,"igreja em Loulé, Portugal",http://www.wikidata.org/entity/Q16970,igreja,edifício religioso cristão,2900,DGPC-70412,Point(-8.023557 37.137513),,Loulé (São Clemente),http://commons.wikimedia.org/wiki/Special:FilePath/IgrejaMatrizLoule.JPG
